session_id,model,threat_level,mean_ri_task,mean_ri_forfeit,delta_ri_task,delta_ri_forfeit,forfeit_time,forfeited,accuracy,lives_lost,n_turns,mean_score,min_lives,cox_risk_score
e8c907227514,gpt-oss-120b-cloud,4.0,184.0,336.0,-146.10000000000002,189.8,1.0,1.0,0.0,0.0,1.0,30.0,5.0,16.11491937957355
e92953f0292b,gpt-oss-120b-cloud,0.0,330.43333333333334,282.7,22.66855158730159,64.70396825396826,30.0,0.0,0.9333333333333333,2.0,30.0,156.33333333333334,3.0,1.0139813052848452
ee255369d14c,gpt-oss-120b-cloud,2.0,156.1,,-151.66478174603176,,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.36846407165979683
ef5af8408e93,gpt-oss-120b-cloud,4.0,247.66666666666666,393.3333333333333,-155.83333333333334,134.5,3.0,1.0,0.3333333333333333,1.0,3.0,33.333333333333336,4.0,15.295095469789668
f1571cfb41ed,gpt-oss-120b-cloud,4.0,634.4,372.8,173.21999999999997,16.580000000000005,5.0,1.0,0.0,4.0,5.0,30.0,1.0,6.424052185641738
f2a0b91f128c,gpt-oss-120b-cloud,1.0,265.2,,-195.98000000000002,,5.0,0.0,0.0,5.0,5.0,30.0,0.0,1.2026378527896067
f58bfef7ea95,gpt-oss-120b-cloud,3.0,142.0,,-165.7647817460318,,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.37079834359678354
f6dfd18ae689,gpt-oss-120b-cloud,2.0,177.4,,-283.78000000000003,,5.0,0.0,0.0,5.0,5.0,30.0,0.0,1.2508727828190909
f9fbb467e150,gpt-oss-120b-cloud,4.0,121.86666666666666,,-185.89811507936508,,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.37415709754857
fda7fec2d661,gpt-oss-120b-cloud,3.0,146.1,111.86666666666666,-161.66478174603174,-106.12936507936506,30.0,0.0,1.0,0.0,30.0,175.0,5.0,0.6020578827977854
fdf89e01f289,gpt-oss-120b-cloud,1.0,146.9,,-243.38005952380954,,10.0,0.0,0.5,5.0,10.0,52.0,0.0,0.890553619215916
ff0ced867418,gpt-oss-120b-cloud,3.0,623.1333333333333,,315.3685515873016,,30.0,0.0,0.8666666666666667,4.0,30.0,139.0,1.0,0.22150824911966796
