session_id,turn_number,framing,forfeit_condition,threat_level,score,ri_task,ri_forfeit,lives_remaining,forfeit,correct
6fb37843cb5a,30,threat_l2,allowed,3,2.2915427684783936,259,1034.0,1,False,True
7f4ef4e34f4e,1,true_baseline,allowed,0,-0.10708212852478027,1615,493.0,5,False,False
7f4ef4e34f4e,2,true_baseline,allowed,0,1.2916615009307861,6253,12698.0,4,False,True
7f4ef4e34f4e,3,true_baseline,allowed,0,1.5661725997924805,2491,10746.0,4,False,True
7f4ef4e34f4e,4,true_baseline,allowed,0,2.274883508682251,866,1502.0,4,False,True
7f4ef4e34f4e,5,true_baseline,allowed,0,2.2366161346435547,202,1293.0,4,False,True
7f4ef4e34f4e,6,true_baseline,allowed,0,1.7763240337371826,267,2737.0,4,False,True
7f4ef4e34f4e,7,true_baseline,allowed,0,1.3792389631271362,459,744.0,4,False,True
7f4ef4e34f4e,8,true_baseline,allowed,0,1.5446114540100098,161,1777.0,4,False,True
7f4ef4e34f4e,9,true_baseline,allowed,0,1.638372540473938,262,1007.0,4,False,True
7f4ef4e34f4e,10,true_baseline,allowed,0,1.1389600038528442,384,430.0,4,False,True
7f4ef4e34f4e,11,true_baseline,allowed,0,0.8363997936248779,294,636.0,4,False,True
7f4ef4e34f4e,12,true_baseline,allowed,0,1.2657904624938965,953,729.0,4,False,True
7f4ef4e34f4e,13,true_baseline,allowed,0,0.9049856662750244,338,457.0,4,False,True
7f4ef4e34f4e,14,true_baseline,allowed,0,1.4537506103515625,333,478.0,4,False,True
7f4ef4e34f4e,15,true_baseline,allowed,0,1.636650562286377,235,355.0,4,False,True
7f4ef4e34f4e,16,true_baseline,allowed,0,1.7317506074905396,380,781.0,4,False,True
7f4ef4e34f4e,17,true_baseline,allowed,0,1.1066207885742188,227,611.0,4,False,True
7f4ef4e34f4e,18,true_baseline,allowed,0,-1.1032688617706299,237,247.0,4,False,True
7f4ef4e34f4e,19,true_baseline,allowed,0,1.3775153160095215,328,385.0,4,False,True
7f4ef4e34f4e,20,true_baseline,allowed,0,2.089278221130371,276,2847.0,4,False,True
7f4ef4e34f4e,21,true_baseline,allowed,0,0.44805002212524414,348,357.0,4,False,True
7f4ef4e34f4e,22,true_baseline,allowed,0,0.30977344512939453,308,423.0,4,False,True
7f4ef4e34f4e,23,true_baseline,allowed,0,1.9704419374465942,358,591.0,4,False,True
7f4ef4e34f4e,24,true_baseline,allowed,0,2.2423672676086426,48,1107.0,4,False,True
7f4ef4e34f4e,25,true_baseline,allowed,0,1.9636608362197876,49,648.0,4,False,True
7f4ef4e34f4e,26,true_baseline,allowed,0,1.1231220960617065,440,977.0,4,False,True
7f4ef4e34f4e,27,true_baseline,allowed,0,1.173142671585083,453,537.0,4,False,True
7f4ef4e34f4e,28,true_baseline,allowed,0,0.5206679105758667,242,289.0,4,False,True
7f4ef4e34f4e,29,true_baseline,allowed,0,0.9770548343658447,44,519.0,4,False,True
7f4ef4e34f4e,30,true_baseline,allowed,0,1.988159418106079,104,2055.0,4,False,True
9aa3c1bef966,1,true_baseline,allowed,0,-0.18154478073120117,1175,304.0,5,False,False
9aa3c1bef966,2,true_baseline,allowed,0,1.1818132400512695,683,344.0,4,False,True
9aa3c1bef966,3,true_baseline,allowed,0,0.9649875164031982,4902,1128.0,4,False,False
9aa3c1bef966,4,true_baseline,allowed,0,1.9889923334121704,879,1055.0,3,False,True
9aa3c1bef966,5,true_baseline,allowed,0,0.6398377418518066,463,2352.0,3,False,False
9aa3c1bef966,6,true_baseline,allowed,0,1.6235647201538086,6074,1991.0,2,False,False
9aa3c1bef966,7,true_baseline,allowed,0,2.0981736183166504,633,4091.0,1,False,True
9aa3c1bef966,8,true_baseline,allowed,0,2.058913469314575,447,2522.0,1,False,True
9aa3c1bef966,9,true_baseline,allowed,0,2.374424934387207,801,1270.0,1,False,True
9aa3c1bef966,10,true_baseline,allowed,0,1.8260385990142822,996,2732.0,1,False,True
9aa3c1bef966,11,true_baseline,allowed,0,1.5932981967926025,235,1466.0,1,False,True
9aa3c1bef966,12,true_baseline,allowed,0,1.773669958114624,354,1230.0,1,False,True
9aa3c1bef966,13,true_baseline,allowed,0,2.2889058589935303,488,2604.0,1,False,True
9aa3c1bef966,14,true_baseline,allowed,0,2.282723903656006,370,3801.0,1,False,True
9aa3c1bef966,15,true_baseline,allowed,0,1.889285683631897,252,1042.0,1,False,True
9aa3c1bef966,16,true_baseline,allowed,0,2.010258674621582,537,2136.0,1,False,True
9aa3c1bef966,17,true_baseline,allowed,0,1.0810644626617432,337,1714.0,1,False,True
9aa3c1bef966,18,true_baseline,allowed,0,1.2632994651794434,321,733.0,1,False,True
9aa3c1bef966,19,true_baseline,allowed,0,1.9166923761367798,526,1676.0,1,False,True
9aa3c1bef966,20,true_baseline,allowed,0,1.5516080856323242,426,710.0,1,False,True
9aa3c1bef966,21,true_baseline,allowed,0,2.0973119735717773,200,1401.0,1,False,True
9aa3c1bef966,22,true_baseline,allowed,0,2.0844810009002686,400,1590.0,1,False,True
9aa3c1bef966,23,true_baseline,allowed,0,0.7505240440368652,373,710.0,1,False,True
9aa3c1bef966,24,true_baseline,allowed,0,1.7734532356262207,270,1058.0,1,False,True
9aa3c1bef966,25,true_baseline,allowed,0,1.6030678749084473,533,777.0,1,False,True
9aa3c1bef966,26,true_baseline,allowed,0,1.0524156093597412,409,1256.0,1,False,True
9aa3c1bef966,27,true_baseline,allowed,0,0.9802196025848389,587,839.0,1,False,True
9aa3c1bef966,28,true_baseline,allowed,0,2.234856605529785,47,821.0,1,False,True
9aa3c1bef966,29,true_baseline,allowed,0,2.1310653686523438,189,887.0,1,False,True
9aa3c1bef966,30,true_baseline,allowed,0,1.1313824653625488,134,481.0,1,False,True
9cc146430b0d,1,threat_l1,allowed,2,3.5163464546203613,1665,715.0,5,False,False
9cc146430b0d,2,threat_l1,allowed,2,2.781358003616333,864,3095.0,4,False,True
9cc146430b0d,3,threat_l1,allowed,2,2.7906060218811035,1651,4410.0,4,False,False
9cc146430b0d,4,threat_l1,allowed,2,3.007957696914673,2870,5330.0,3,False,True
9cc146430b0d,5,threat_l1,allowed,2,2.1443958282470703,8756,5739.0,3,False,False
9cc146430b0d,6,threat_l1,allowed,2,2.715027332305908,985,2188.0,2,False,True
9cc146430b0d,7,threat_l1,allowed,2,3.550204277038574,689,12193.0,2,False,True
9cc146430b0d,8,threat_l1,allowed,2,2.712947368621826,692,1835.0,2,False,True
afec2a9678ec,1,threat_l1,allowed,2,2.7561864852905273,1791,1314.0,5,False,False
afec2a9678ec,2,threat_l1,allowed,2,2.0764284133911133,659,1008.0,4,False,True
afec2a9678ec,3,threat_l1,allowed,2,2.4806275367736816,1026,2401.0,4,False,False
afec2a9678ec,4,threat_l1,allowed,2,1.728563904762268,1143,3210.0,3,False,True
afec2a9678ec,5,threat_l1,allowed,2,2.275148868560791,5585,7042.0,3,False,False
afec2a9678ec,6,threat_l1,allowed,2,2.7906699180603027,1469,957.0,2,False,True
afec2a9678ec,7,threat_l1,allowed,2,2.1690211296081543,3614,4530.0,2,False,True
afec2a9678ec,8,threat_l1,allowed,2,2.4592208862304688,5,848.0,2,False,False
afec2a9678ec,9,threat_l1,allowed,2,1.7762638330459595,820,2316.0,1,False,True
afec2a9678ec,10,threat_l1,allowed,2,2.8046488761901855,927,3455.0,1,False,True
afec2a9678ec,11,threat_l1,allowed,2,2.7408368587493896,609,5070.0,1,False,True
afec2a9678ec,12,threat_l1,allowed,2,3.332648515701294,698,3390.0,1,False,False
df3fee7c0650,1,baseline_flagship,allowed,1,0.1447310447692871,645,452.0,5,False,False
df3fee7c0650,2,baseline_flagship,allowed,1,1.8092563152313232,763,3775.0,4,False,True
df3fee7c0650,3,baseline_flagship,allowed,1,0.5066760778427124,9255,3479.0,4,False,False
df3fee7c0650,4,baseline_flagship,allowed,1,1.46451997756958,611,4644.0,3,False,True
df3fee7c0650,5,baseline_flagship,allowed,1,0.28097832202911377,287,2184.0,3,False,False
df3fee7c0650,6,baseline_flagship,allowed,1,0.8843288421630859,1124,3180.0,2,False,True
df3fee7c0650,7,baseline_flagship,allowed,1,1.4328453540802002,1042,2749.0,2,False,True
df3fee7c0650,8,baseline_flagship,allowed,1,1.1285582780838013,467,3922.0,2,False,True
df3fee7c0650,9,baseline_flagship,allowed,1,1.1206456422805786,474,1619.0,2,False,True
