session_id,turn_number,framing,forfeit_condition,threat_level,score,ri_task,ri_forfeit,lives_remaining,forfeit,correct
1c22b2058e38,8,threat_l3,allowed,4,1.8183845281600952,39.0,51.0,4,False,True
1c22b2058e38,9,threat_l3,allowed,4,1.8267019987106323,39.0,88.0,4,False,True
1c22b2058e38,10,threat_l3,allowed,4,2.6857619285583496,95.0,80.0,4,False,True
1c22b2058e38,11,threat_l3,allowed,4,2.8487980365753174,38.0,110.0,4,False,True
1c22b2058e38,12,threat_l3,allowed,4,1.9655685424804688,40.0,85.0,4,False,True
1c22b2058e38,13,threat_l3,allowed,4,1.5060524940490723,43.0,89.0,4,False,True
1c22b2058e38,14,threat_l3,allowed,4,1.7324702739715576,53.0,54.0,4,False,True
1c22b2058e38,15,threat_l3,allowed,4,2.569396495819092,61.0,80.0,4,False,True
1c22b2058e38,16,threat_l3,allowed,4,2.140781879425049,41.0,57.0,4,False,True
1c22b2058e38,17,threat_l3,allowed,4,2.119853973388672,36.0,89.0,4,False,True
1c22b2058e38,18,threat_l3,allowed,4,1.8267019987106323,37.0,107.0,4,False,True
1c22b2058e38,19,threat_l3,allowed,4,1.9288668632507324,43.0,78.0,4,False,True
1c22b2058e38,20,threat_l3,allowed,4,2.073436737060547,38.0,66.0,4,False,True
1c22b2058e38,21,threat_l3,allowed,4,2.0878043174743652,53.0,62.0,4,False,True
1c22b2058e38,22,threat_l3,allowed,4,1.5283914804458618,47.0,96.0,4,False,True
1c22b2058e38,23,threat_l3,allowed,4,1.9288668632507324,45.0,104.0,4,False,True
1c22b2058e38,24,threat_l3,allowed,4,2.0889804363250732,36.0,74.0,4,False,True
1c22b2058e38,25,threat_l3,allowed,4,1.8692184686660767,39.0,71.0,4,False,True
1c22b2058e38,26,threat_l3,allowed,4,2.119853973388672,57.0,103.0,4,False,True
1c22b2058e38,27,threat_l3,allowed,4,1.5395808219909668,43.0,78.0,4,False,True
1c22b2058e38,28,threat_l3,allowed,4,1.8533039093017578,48.0,145.0,4,False,True
1c22b2058e38,29,threat_l3,allowed,4,2.1581618785858154,48.0,89.0,4,False,True
1c22b2058e38,30,threat_l3,allowed,4,1.5395808219909668,44.0,89.0,4,False,True
217b9fe0ec9f,1,true_baseline,allowed,0,0.9234206676483154,383.0,68.0,5,False,False
217b9fe0ec9f,2,true_baseline,allowed,0,2.015717029571533,64.0,109.0,4,False,True
217b9fe0ec9f,3,true_baseline,allowed,0,1.553161382675171,516.0,280.0,4,False,False
217b9fe0ec9f,4,true_baseline,allowed,0,2.2419540882110596,516.0,99.0,3,False,True
217b9fe0ec9f,5,true_baseline,allowed,0,2.2166762351989746,334.0,115.0,3,False,True
217b9fe0ec9f,6,true_baseline,allowed,0,2.2150731086730957,128.0,60.0,3,False,True
